A;B;C;D;E;H;M;N;O;P;Q;R;S;Monto;Fraude;J_AR;J_BR;DxH
829;1;2,0;70,94363960215179;0;0;0;1;0;0;0;0,0;0,0;3,6837480912787726;5,045790324617146;1;1;0;0
830;1;3,1622776601683795;50,25932749251625;0;0;0;0;0;0;1;0,0;0,0;7,523961722390672;5,538050198400155;1;1;0;0
831;1;3,1622776601683795;7,615773105863909;0;0;0;1;0;0;0;0,0;0,0;3,964845520319802;15,808858276295602;1;1;0;0
832;0;3,1622776601683795;59,43904440685432;0;0;0;0;0;0;0;0,0;0,0;6,463745044476925;11,263658375501274;1;1;0;0
833;0;4,242640687119285;19,261360284258224;0;0;0;0;0;0;0;0,0;0,0;5,30754180388624;17,52541012358912;1;1;0;0
834;0;2,449489742783178;83,73768566183328;0;0;0;1;0;0;0;0,0;0,0;9,306449376641986;3,2171415884290826;1;1;0;0
835;1;3,1622776601683795;263,8920233731971;0;0;0;1;0;0;0;0,0;0,0;4,148493702538308;14,42601816164114;1;1;0;0
836;0;2,8284271247461903;6,782329983125268;0;0;0;0;0;0;0;0,0;0,0;9,153687781435416;7,106335201775948;1;1;0;0
837;0;2,0;36,41428291206625;0;0;0;0;0;0;0;0,0;0,0;5,290557626564519;3,3763886032268267;1;1;0;0
838;0;3,3166247903554;264,0814268364968;0;0;0;0;0;0;1;0,0;0,0;7,450503338701353;18,675920325381558;1;1;0;0
839;1;2,6457513110645907;12,206555615733702;0;1;0;0;0;0;0;0,0;0,0;5,057667446560717;15,513220168617474;1;1;0;0
840;1;4,0;100,62802790475425;0;0;0;0;0;0;1;0,0;0,0;7,213875518748574;15,098013114314082;1;1;0;0
841;0;3,0;256,325964350083;0;0;0;1;0;0;0;0,0;0,0;7,070360669725414;8,525256594378847;1;1;0;0
842;0;3,872983346207417;124,78381305281547;0;0;0;1;0;0;1;0,0;0,0;6,114736298484179;3,0199337741082997;1;1;0;0
843;0;3,0;37,107950630558946;0;0;0;1;0;0;0;0,0;0,0;6,7;13,402611685787214;1;1;0;0
844;0;3,872983346207417;252,78251521812183;0;0;0;0;0;0;0;0,0;0,0;9,886859966642595;7,867655305108378;1;1;0;0
845;0;2,8284271247461903;237,62154784446633;0;0;0;0;0;0;0;0,0;0,0;5,0823223038292245;6,81322243875833;1;1;0;0
846;0;4,123105625617661;59,1100668245266;0;0;0;1;0;0;1;0,0;0,0;9,451983918733676;6,222539674441618;1;1;0;0
847;0;4,358898943540674;148,889220563478;0;0;0;1;0;0;1;0,0;0,0;9,631199302267605;6,503076195155644;1;1;0;0
848;0;2,23606797749979;9,9498743710662;1;0;0;0;0;0;0;0,0;0,0;6,726068688320095;22,029979573299652;1;1;0;0
849;0;2,23606797749979;7,280109889280518;0;0;0;0;0;0;0;0,0;0,0;6,6783231428256;10,033942395688745;1;1;0;0
850;0;3,872983346207417;7,416198487095663;0;0;0;0;0;0;0;0,0;0,0;7,370210309075311;10,033942395688745;1;1;0;0
851;0;4,47213595499958;27,622454633866266;0;0;0;1;0;0;1;0,0;0,0;9,655050491841045;5,324471804789654;1;1;0;0
852;0;3,4641016151377544;11,832159566199232;0;0;0;0;0;0;1;0,0;0,0;9,176600677810928;6,605300901548695;1;1;0;0
853;0;2,449489742783178;62,81719509815764;0;0;0;0;0;0;0;0,0;0,0;4,445222154178574;6,6783231428256;1;1;0;0
854;1;2,8284271247461903;256,92800548013446;0;0;0;0;0;0;0;0,0;0,0;3,749666651850535;12,168401702770993;1;1;0;0
855;1;3,1622776601683795;256,92800548013446;0;0;0;0;0;0;0;0,0;0,0;4,521061822182927;12,168401702770993;1;1;0;0
856;0;3,0;12,36931687685298;0;0;0;1;0;0;0;0,0;0,0;4,065710270051224;8,189627586160436;1;1;0;0
857;1;2,449489742783178;553,0108498031481;0;0;0;0;0;0;0;0,0;0,0;6,868769904429759;24,152846623120844;1;1;0;0
858;0;4,242640687119285;29,13760456866693;0;0;0;1;0;0;1;0,0;0,0;9,825985955617888;3,856163896931768;1;1;0;0
859;0;2,449489742783178;116,42164747159353;0;1;0;1;0;0;1;0,0;0,0;5,096076922496363;3,6441734316577197;1;1;0;0
860;0;3,605551275463989;221,8445401627004;0;1;0;1;0;0;1;0,0;0,0;4,255584566190643;3,5128336140500593;1;1;0;0
861;0;3,3166247903554;119,27279656317278;0;0;0;0;0;0;0;0,0;0,0;2,6076809620810595;14,898322053170954;1;1;0;0
862;0;4,123105625617661;15,524174696260024;0;0;0;1;0;0;1;0,0;0,0;4,414748010928823;7,1784399419372455;1;1;0;0
863;1;4,358898943540674;54,67174773134658;0;0;0;0;0;0;1;0,0;0,0;8,613361713059541;40,198383052058205;1;1;0;0
864;0;2,449489742783178;3,3166247903554;0;0;0;0;0;0;1;0,0;0,0;4,789572005931219;11,36089785184252;1;1;0;0
865;0;4,242640687119285;23,194827009486403;0;0;0;1;0;0;1;0,0;0,0;9,556149852320232;4,177319714841085;1;1;0;0
866;0;3,0;92,44457799135652;0;0;0;1;0;0;1;0,0;0,0;6,979971346646059;5,8283788483591215;1;1;0;0
867;0;2,0;77,83315488916018;0;0;0;1;0;0;0;0,0;0,0;9,931263766510282;6,007495318350236;1;1;0;0
868;0;3,605551275463989;52,16320542297991;0;1;0;1;0;0;1;0,0;0,0;4,915282290977803;4,189272013130682;1;1;0;0
869;0;2,8284271247461903;88,15894736213676;0;0;0;0;0;0;0;0,0;0,0;4,6;19,39510247459394;1;1;0;0
870;0;4,0;22,427661492005804;0;0;0;0;0;0;0;0,0;0,0;2,9664793948382653;15,903773137214955;1;1;0;0
871;0;2,6457513110645907;88,15894736213676;0;0;0;0;0;0;0;0,0;0,0;4,228474902373195;6,7786429320329304;1;1;0;0
872;0;1,7320508075688772;21,587033144922902;0;0;0;0;0;0;0;0,0;0,0;2,9189039038652846;6,81322243875833;1;1;0;0
873;0;2,6457513110645907;88,15894736213676;0;0;0;0;0;0;0;0,0;0,0;3,752332607858744;4,244997055358225;1;1;0;0
874;0;4,358898943540674;88,15894736213676;0;0;0;0;0;0;0;0,0;0,0;4,678675026115834;10,993634521849451;1;1;0;0
875;0;2,6457513110645907;88,15894736213676;0;1;0;0;0;0;1;0,0;0,0;4,481071300481616;7,355949972641195;1;1;0;0
876;0;3,872983346207417;94,86832980505137;0;0;0;0;0;0;0;0,0;0,0;2,9546573405388314;8,498823447983845;1;1;0;0
877;1;3,872983346207417;34,51086785347479;0;0;0;0;0;0;0;0,0;0,0;5,360970061472083;9,814275317108237;1;1;0;0
878;0;3,4641016151377544;186,57170203436533;0;0;0;0;0;0;1;0,0;0,0;9,886354231970449;2,9546573405388314;1;1;0;0
879;1;3,1622776601683795;257,6567484076441;0;0;0;0;0;0;0;0,0;0,0;9,532575727472612;15,66014048468276;1;1;0;0
880;0;3,605551275463989;94,73647660748209;0;0;0;0;0;0;0;0,0;0,0;5,296225070746145;7,8453808065638215;1;1;0;0
881;0;3,1622776601683795;88,15894736213676;0;0;0;1;0;0;0;0,0;0,0;4,722287581247038;15,734992850332027;1;1;0;0
882;0;3,605551275463989;48,187135212627034;0;0;0;1;0;0;0;0,0;0,0;5,4808758424178885;6,793379129711516;1;1;0;0
883;0;1,7320508075688772;45,65084884205331;0;0;0;1;0;0;1;0,0;0,0;4,435087372307337;8,538149682454625;1;1;0;0
884;0;3,1622776601683795;88,15894736213676;0;0;0;0;0;0;0;0,0;0,0;4,669047011971501;12,621014222319852;1;1;0;0
885;0;2,449489742783178;88,15894736213676;0;0;0;0;0;0;0;0,0;0,0;5,861740355901138;13,948835076808386;1;1;0;0
886;0;3,3166247903554;178,13197354770423;1;1;1;0;0;0;1;0,0;0,0;6,766091929614909;7,147027354082255;1;1;0;1
887;0;3,4641016151377544;88,15894736213676;1;1;1;0;0;0;1;0,0;0,0;5,977457653551382;8,377947242612596;1;1;0;1
888;0;3,3166247903554;153,29383549249462;0;0;0;1;0;0;0;0,0;0,0;9,970456358662826;4,047221268969612;1;1;0;0
889;0;3,872983346207417;87,37276463521113;0;1;0;0;0;0;1;0,0;0,0;9,771898484941397;3,702701716314724;1;1;0;0
890;0;3,0;76,70723564306043;0;0;0;0;0;0;1;0,0;0,0;6,565059024867941;7,1070387644925646;1;1;0;0
891;0;4,0;129,05425215776503;0;0;0;0;0;0;0;0,0;0,0;9,702576977277738;7,161005515987263;1;1;0;0
892;0;2,6457513110645907;61,22907805936653;1;1;0;1;0;0;1;0,0;0,0;3,2969683043669074;12,426584406022437;1;1;0;0
893;0;4,0;54,01851534427802;1;0;1;1;0;0;0;0,0;0,0;9,869143833180262;3,702701716314724;1;1;0;1
894;0;3,1622776601683795;88,15894736213676;0;1;0;0;0;0;1;0,0;0,0;2,345207879911715;4,912229636326054;1;1;0;0
895;0;4,47213595499958;667,602426598346;0;0;0;1;0;0;1;0,0;0,0;9,406380813043878;4,795831523312719;1;1;0;0
896;0;3,0;88,15894736213676;0;0;0;1;0;0;1;0,0;0,0;9,677293009927931;9,737042672187485;1;1;0;0
897;0;2,8284271247461903;57,93099343184095;0;0;0;1;0;0;0;0,0;0,0;5,7602083295658675;20,417639432608265;1;1;0;0
898;0;3,4641016151377544;55,695601262577284;0;0;0;0;0;0;1;0,0;0,0;9,101098834756163;7,8453808065638215;1;1;0;0
899;0;3,605551275463989;88,15894736213676;1;0;0;1;0;0;0;0,0;0,0;4,5420259796703055;9,918165152889923;1;1;0;0
900;0;3,3166247903554;71,37926869897169;0;1;0;1;0;0;1;0,0;0,0;3,295451410656816;5,637375275782161;1;1;0;0
901;0;2,23606797749979;98,52410872471773;0;0;0;0;0;0;1;0,0;0,0;9,894948206029175;11,749042514179612;1;1;0;0
902;0;2,8284271247461903;516,4039116815441;0;1;0;1;0;0;1;0,0;0,0;2,253885533916929;4,525483399593904;1;1;0;0
903;0;4,0;43,73785545725808;0;0;0;0;0;0;0;0,0;0,0;9,288164511893617;8,559205570612264;1;1;0;0
904;0;1,4142135623730951;158,15814869933197;0;0;0;0;0;0;1;0,0;0,0;5,038849074937649;5,459853477887479;1;1;0;0
905;0;2,449489742783178;29,765752132274432;0;1;0;1;0;0;1;0,0;0,0;0,6708203932499369;6,0753600716336145;1;1;0;0
906;0;3,605551275463989;3,4641016151377544;0;0;0;1;0;0;0;0,0;0,0;6,624952830020754;3,581898937714463;1;1;0;0
907;0;2,6457513110645907;2,23606797749979;0;0;0;0;0;0;0;0,0;0,0;4,022437072223753;13,581237057057798;1;1;0;0
908;0;4,123105625617661;622,4379487145686;0;0;0;0;0;0;1;0,0;0,0;9,893937537704591;4,405678154382138;1;1;0;0
909;0;4,358898943540674;241,72091345185672;0;0;0;1;0;0;1;0,0;0,0;2,5238858928247927;4,758150901348127;1;1;0;0
910;0;2,449489742783178;110,65260954898443;0;0;0;0;0;0;0;0,0;0,0;9,3637599285757;6,805145112339633;1;1;0;0
911;1;3,3166247903554;120,02499739637572;0;0;0;1;0;0;0;0,0;0,0;7,601973427998812;13,931618714277247;1;1;0;0
912;0;2,6457513110645907;88,15894736213676;0;0;0;0;0;0;0;0,0;0,0;7,049113419430843;13,619471355379401;1;1;0;0
913;1;3,0;258,9034569101;0;0;0;0;0;0;0;0,0;0,0;7,3287106642301;16,33462579920336;1;1;0;0
914;0;3,872983346207417;214,1938374463654;0;1;0;0;0;0;1;0,0;0,0;3,874274125562103;7,244998274671983;1;1;0;0
915;0;2,449489742783178;20,71231517720798;0;0;0;0;0;0;1;0,0;0,0;3,556683848755748;11,885285019720815;1;1;0;0
916;0;2,6457513110645907;88,15894736213676;1;0;0;1;0;0;0;0,0;0,0;5,829236656715868;15,38473269186046;1;1;0;0
917;0;2,6457513110645907;88,15894736213676;1;0;0;1;0;0;0;0,0;0,0;5,3113086899558;7,8587530817554;1;1;0;0
918;0;3,0;138,54963009694396;1;0;1;0;0;0;1;0,0;0,0;9,116468614545875;9,075241043630742;1;1;0;1
919;0;4,0;138,56045611934164;1;0;1;0;0;0;1;0,0;0,0;9,4;9,047098982546835;1;1;0;1
920;0;3,872983346207417;125,16389255691915;0;1;0;1;0;0;1;0,0;0,0;9,62029105588807;7,493330367733695;1;1;0;0
921;0;3,7416573867739413;58,22370651203855;0;1;0;0;0;0;1;0,0;0,0;9,567653839891994;6,9914233171794145;1;1;0;0
922;1;4,0;105,88200980336556;0;0;0;0;0;0;0;0,0;0,0;3,7735924528226414;3,8249182997810554;1;1;0;0
923;0;4,0;192,52272593125207;0;0;0;0;0;0;1;0,0;0,0;5,048762224545735;9,357884376289332;1;1;0;0
924;0;3,0;58,23229344616267;0;1;0;1;0;0;1;0,0;0,0;4,22729227756965;5,914389233048498;1;1;0;0
925;0;2,0;88,15894736213676;0;0;0;1;0;0;0;0,0;0,0;7,45385806143369;13,223842104320514;1;1;0;0
926;0;2,6457513110645907;555,4034569571925;0;0;0;0;0;0;1;0,0;0,0;6,5787536813594105;7,347108274688757;1;1;0;0
927;0;3,3166247903554;122,89426349508751;0;0;0;1;0;0;1;0,0;0,0;3,286335345030997;3,581898937714463;1;1;0;0
928;0;2,8284271247461903;3,605551275463989;0;0;0;0;0;0;1;0,0;0,0;6,652067347825035;23,71391996275605;1;1;0;0
929;0;3,4641016151377544;54,11099703387473;0;0;0;0;0;0;1;0,0;0,0;5,24785670536077;11,570220395480804;1;1;0;0
930;0;1,4142135623730951;60,423505360083176;0;0;0;1;0;0;1;0,0;0,0;2,177154105707724;5,214403129793476;1;1;0;0
931;0;3,3166247903554;132,07195008782145;0;0;0;0;0;0;0;0,0;0,0;9,164060235506966;6,526867548832288;1;1;0;0
932;0;2,0;88,15894736213676;0;0;0;0;0;0;0;0,0;0,0;4,398863489584555;12,385475364312828;1;1;0;0
933;0;4,242640687119285;40,59556626036888;0;0;0;1;0;0;0;0,0;0,0;9,424966843443006;4,476605857119878;1;1;0;0
934;0;3,605551275463989;76,56369897020389;0;0;0;0;0;0;0;0,0;0,0;9,134002408582997;8,179853299418028;1;1;0;0
935;0;3,3166247903554;88,15894736213676;0;0;0;1;0;0;0;0,0;0,0;6,390618123468183;11,563736420379012;1;1;0;0
936;0;3,0;136,70040234030037;0;0;0;1;0;0;0;0,0;0,0;3,9534794801541593;7,173562573784381;1;1;0;0
937;0;2,449489742783178;10,908712114635714;0;0;0;1;0;0;0;0,0;0,0;3,24037034920393;13,42683879399764;1;1;0;0
938;1;4,0;110,61193425666147;0;0;0;0;0;0;0;0,0;0,0;5,144900387762624;7,526619427073485;1;1;0;0
939;0;3,1622776601683795;88,15894736213676;0;0;0;0;0;0;0;0,0;0,0;4,58257569495584;11,210709165793215;1;1;0;0
940;0;3,1622776601683795;88,15894736213676;0;0;0;0;0;0;0;0,0;0,0;3,570714214271425;8,257118141337207;1;1;0;0
941;0;2,6457513110645907;66,18156843109719;0;0;0;0;0;0;0;0,0;0,0;5,902541825349482;9,935793878699377;1;1;0;0
942;0;4,358898943540674;75,7099729229908;0;0;0;0;0;0;0;0,0;0,0;7,535250493513803;26,527532866815942;1;1;0;0
943;0;2,23606797749979;132,52169633686404;0;0;0;1;0;0;1;0,0;0,0;2,7386127875258306;5,319774431308154;1;1;0;0
944;0;3,605551275463989;73,25298628724975;0;0;0;1;0;0;1;0,0;0,0;2,8809720581775866;4,828043081829324;1;1;0;0
945;0;2,6457513110645907;24,269322199023193;0;0;0;0;0;0;0;0,0;0,0;6,001666435249463;9,84428768372806;1;1;0;0
946;0;2,0;75,05331438384317;0;0;0;1;0;0;1;0,0;0,0;2,72213151776324;4,205948168962618;1;1;0;0
947;0;3,872983346207417;70,39886362719217;0;0;0;1;0;0;0;0,0;0,0;4,295346318982906;10,15135458941318;1;1;0;0
948;0;4,47213595499958;17,578395831246947;0;0;0;1;0;0;1;0,0;0,0;6,095900261651268;5,177837386399847;1;1;0;0
949;0;1,0;27,440845468024488;0;0;0;1;0;0;1;0,0;0,0;2,3958297101421877;4,217819341792628;1;1;0;0
950;0;4,0;58,728187440104094;0;1;0;1;0;0;1;0,0;0,0;6,5528619701623505;3,5832945734337835;1;1;0;0
951;0;3,0;29,206163733020468;0;1;0;0;0;0;1;0,0;0,0;9,964436762808022;7,179832867135557;1;1;0;0
952;0;3,0;14,071247279470288;0;0;0;1;0;0;0;0,0;0,0;6,430396566309111;16,054594358002323;1;1;0;0
953;0;4,123105625617661;212,0518804443856;0;0;0;0;0;0;0;0,0;0,0;4,396589587396122;6,81175454637056;1;1;0;0
954;0;4,0;91,28526715741155;0;1;0;1;0;0;1;0,0;0,0;9,54934552731233;5,987486951969082;1;1;0;0
955;0;4,242640687119285;671,2667130135383;0;0;0;1;0;0;1;0,0;0,0;9,548821916864929;4,112177038990418;1;1;0;0
956;0;3,3166247903554;60,52272300549604;0;0;0;1;0;0;0;0,0;0,0;5,936328831862332;7,861933604400384;1;1;0;0
957;0;3,605551275463989;63,21392251711643;0;0;0;1;0;0;0;0,0;0,0;9,343446901438462;5,169139193328034;1;1;0;0
958;0;3,872983346207417;70,11419257183242;0;0;0;1;0;0;1;0,0;0,0;5,577633906953737;3,9786932528155523;1;1;0;0
959;0;3,4641016151377544;88,15894736213676;0;0;0;1;0;0;1;0,0;0,0;4,465422712353221;9,355746896961247;1;1;0;0
960;0;4,358898943540674;57,66281297335398;0;0;0;0;0;0;1;0,0;0,0;5,1788029504896205;4,624932431938871;1;1;0;0
961;0;3,605551275463989;87,52713864853574;0;0;0;0;0;0;0;0,0;0,0;3,1304951684997055;20,03921156133644;1;1;0;0
962;0;2,6457513110645907;22,315913604421397;0;0;0;0;0;0;0;0,0;0,0;5,732364259186605;14,32375649052999;1;1;0;0
963;1;2,8284271247461903;0,0;0;0;0;1;0;0;1;0,0;0,0;4,038564101261734;17,95744970757262;1;1;0;0
964;0;3,872983346207417;13,19090595827292;0;1;0;1;0;0;1;0,0;0,0;7,985612061701971;6,381222453417527;1;1;0;0
965;0;2,0;60,4979338490167;0;0;0;1;0;0;0;0,0;0,0;6,443601477434805;7,861933604400384;1;1;0;0
966;0;2,6457513110645907;88,15894736213676;0;0;0;1;0;0;1;0,0;0,0;4,494441010848846;20,557480390359125;1;1;0;0
967;0;1,7320508075688772;40,47221268969612;0;1;0;1;0;0;1;0,0;0,0;5,277309920783504;6,607571414672716;1;1;0;0
968;0;3,1622776601683795;44,06812907306141;0;0;0;0;0;0;0;0,0;0,0;6,734983296193095;19,529976958511753;1;1;0;0
969;0;3,7416573867739413;153,20900756809309;0;0;0;0;0;0;1;0,0;0,0;7,5093275331416995;5,784461945591828;1;1;0;0
970;0;3,605551275463989;29,46183972531247;0;0;0;0;0;0;0;0,0;0,0;6,174139616173252;14,50241359222664;1;1;0;0
971;0;2,449489742783178;271,94668595149307;0;0;0;0;0;0;0;0,0;0,0;7,789736837660179;6,769785816405125;1;1;0;0
972;0;2,6457513110645907;18,027756377319946;0;0;0;1;0;0;1;0,0;0,0;4,812483766206386;8,18657437515839;1;1;0;0
973;0;3,0;18,027756377319946;0;0;0;1;0;0;1;0,0;0,0;5,505451843400322;8,18657437515839;1;1;0;0
974;0;3,4641016151377544;18,138357147217054;0;0;0;1;0;0;1;0,0;0,0;6,4031242374328485;8,18657437515839;1;1;0;0
975;0;4,0;18,138357147217054;0;0;0;1;0;0;1;0,0;0,0;7,20416546173115;8,18657437515839;1;1;0;0
976;0;3,3166247903554;18,138357147217054;0;0;0;1;0;0;1;0,0;0,0;7,39459261893446;8,18657437515839;1;1;0;0
977;0;2,8284271247461903;49,8998997994986;0;0;0;0;0;0;0;0,0;0,0;4,182104733265296;9,361623790774761;1;1;0;0
978;0;3,605551275463989;21,6794833886788;0;0;0;0;0;0;0;0,0;0,0;5,624055476255546;9,358418669839473;1;1;0;0
979;0;2,23606797749979;48,84669896727925;0;0;0;0;0;0;0;0,0;0,0;3,1827660925679098;8,79033560223954;1;1;0;0
980;0;3,0;72,22880311897741;0;1;0;0;0;0;1;0,0;0,0;9,810708435174291;16,64752233817393;1;1;0;0
981;0;3,3166247903554;130,27662875589004;0;0;0;0;0;0;0;0,0;0,0;1,9519221295943134;5,0517323761260355;1;1;0;0
982;1;3,7416573867739413;55,072679252057455;0;0;0;0;0;0;0;0,0;0,0;7,256721022610694;5,324471804789654;1;1;0;0
983;1;3,605551275463989;103,61949623502326;0;0;0;1;0;0;0;0,0;0,0;9,628083921528727;15,562133529821674;1;1;0;0
984;1;4,123105625617661;55,09990925582364;0;0;0;0;0;0;0;0,0;0,0;8,170067319184096;5,324471804789654;1;1;0;0
985;0;3,3166247903554;88,15894736213676;0;0;0;0;0;0;0;0,0;0,0;4,467661580737736;9,971960689854328;1;1;0;0
986;0;3,0;88,15894736213676;0;0;0;0;0;0;0;0,0;0,0;4,517742799230607;6,230569797378085;1;1;0;0
987;0;2,6457513110645907;61,56297588648554;1;0;0;1;0;0;0;0,0;0,0;6,686553671361653;7,519973404208288;1;1;0;0
988;0;4,0;88,15894736213676;0;0;0;0;0;0;0;0,0;0,0;5,974947698515862;4,483302354291979;1;1;0;0
989;0;3,605551275463989;88,15894736213676;0;0;0;0;0;0;0;0,0;0,0;6,354525946126902;7,874642849044013;1;1;0;0
990;0;1,7320508075688772;215,61307938063499;0;0;0;1;0;0;0;0,0;0,0;4,586937976471886;18,303551567933475;1;1;0;0
991;0;3,872983346207417;118,91593669479293;0;0;0;1;0;0;1;0,0;0,0;3,6687872655688283;5,639148871948674;1;1;0;0
992;1;3,4641016151377544;117,58826472059191;0;0;0;0;0;0;0;0,0;0,0;5,488169093604897;5,477225575051661;1;1;0;0
993;0;4,123105625617661;195,82134715091712;0;0;0;0;0;0;1;0,0;0,0;4,404543109109048;6,557438524302;1;1;0;0
994;1;3,3166247903554;140,75510647930327;0;0;0;1;0;0;0;0,0;0,0;5,927900134111573;15,060544478869282;1;1;0;0
995;0;3,1622776601683795;241,7891643560563;0;0;0;1;0;0;0;0,0;0,0;4,698936049788292;6,002499479383568;1;1;0;0
996;0;2,23606797749979;265,7009597272844;0;1;0;0;0;0;1;0,0;0,0;5,329165037789691;6,807348970047004;1;1;0;0
997;0;2,23606797749979;95,44631999192006;0;0;0;1;0;0;0;0,0;0,0;1,1357816691600546;6,377303505401009;1;1;0;0
998;0;2,6457513110645907;95,46727187890099;0;0;0;1;0;0;0;0,0;0,0;1,1832159566199232;6,417943595888016;1;1;0;0
999;0;4,0;538,2694492538101;0;0;0;1;0;0;1;0,0;0,0;5,857473858242988;7,526619427073485;1;1;0;0
1000;1;3,1622776601683795;88,15894736213676;0;1;0;1;0;0;1;0,0;0,0;2,0566963801203135;7,6432977176085455;1;1;0;0
1001;1;2,0;88,15894736213676;0;0;0;1;0;0;0;0,0;0,0;2,563201123595259;10,316491651719591;1;1;0;0
1002;1;2,0;88,15894736213676;0;0;0;1;0;0;0;0,0;0,0;3,0066592756745814;4,698936049788292;1;1;0;0
1003;1;3,7416573867739413;131,6016717219048;0;0;0;0;0;0;0;0,0;0,0;9,5;3,3674916480965473;1;1;0;0
1004;0;3,3166247903554;41,47288270665544;0;0;0;1;0;0;1;0,0;0,0;9,825985955617888;3,646916505762094;1;1;0;0
1005;0;3,0;63,2771680782255;0;0;0;0;0;0;0;0,0;0,0;5,229722745997153;3,8858718455450894;1;1;0;0
1006;0;2,449489742783178;70,83078426785913;0;0;0;0;0;0;0;0,0;0,0;3,676955262170047;3,866522985836241;1;1;0;0
1007;0;4,242640687119285;19,131126469708992;0;0;0;1;0;0;1;0,0;0,0;3,963584236521283;5,0774009099144415;1;1;0;0
1008;0;3,3166247903554;41,50903516103452;0;0;0;1;0;0;1;0,0;0,0;9,842255838983256;4,741307836451879;1;1;0;0
1009;1;4,242640687119285;144,76878116500117;0;0;0;1;0;0;1;0,0;0,0;2,32163735324878;5,552476924760696;1;1;0;0
1010;0;3,0;71,63099887618489;0;0;0;0;0;0;0;0,0;0,0;5,781868210189506;6,807348970047004;1;1;0;0
1011;0;4,358898943540674;143,65931922433714;0;1;0;1;0;0;1;0,0;0,0;5,340411969127476;5,01098792654702;1;1;0;0
1012;0;4,0;66,16645675869307;0;1;0;1;0;0;1;0,0;0,0;9,979979959899719;5,824087911424415;1;1;0;0
1013;0;3,0;241,78709642989637;0;0;0;0;0;0;0;0,0;0,0;4,702127178203499;10,916959283610066;1;1;0;0
1014;0;2,8284271247461903;9,9498743710662;0;1;0;0;0;0;0;0,0;0,0;5,985816569190874;8,02433797892387;1;1;0;0
1015;0;3,0;99,05049217444606;0;0;0;0;0;0;0;0,0;0,0;5,728001396647874;8,18657437515839;1;1;0;0
1016;0;3,872983346207417;19,1049731745428;1;1;0;0;0;0;1;0,0;0,0;2,195449840010015;15,145956556124146;1;1;0;0
1017;1;1,7320508075688772;104,4940189675945;0;0;0;0;0;0;0;0,0;0,0;4,00374824383352;14,031037025109727;1;1;0;0
1018;0;2,0;241,95247467219673;0;0;0;0;0;0;0;0,0;0,0;9,53729521405309;6,002499479383568;1;1;0;0
1019;0;3,3166247903554;22,44994432064365;0;0;0;0;0;0;1;0,0;0,0;6,410148204214939;4,746577714522328;1;1;0;0
1020;1;4,47213595499958;555,059456274731;0;0;0;1;0;0;1;0,0;0,0;3,9268307832143723;10,731728658515365;1;1;0;0
1021;0;3,3166247903554;242,00413219612594;0;0;0;0;0;0;0;0,0;0,0;9,286010984270911;6,053924347066125;1;1;0;0
1022;0;3,872983346207417;8,602325267042627;0;0;0;0;0;0;0;0,0;0,0;4,1303752856126765;17,140011668607464;1;1;0;0
1023;0;4,0;5,291502622129181;0;0;0;1;0;0;1;0,0;0,0;5,182663407939975;5,071488933242386;1;1;0;0
1024;0;1,0;5,0990195135927845;0;0;0;0;0;0;1;0,0;0,0;4,688283267892417;21,538337911733116;1;1;0;0
1025;0;3,4641016151377544;112,22299229658778;0;0;0;0;0;0;1;0,0;0,0;9,875727821279806;3,7242448899072143;1;1;0;0
1026;0;2,23606797749979;112,22744762311936;0;0;0;1;0;0;1;0,0;0,0;9,966443698732261;3,7242448899072143;1;1;0;0
1027;0;1,7320508075688772;11,445523142259598;1;0;1;0;0;0;1;0,0;0,0;1,4730919862656235;8,097530487747484;1;1;0;1
1028;0;4,0;90,63663718386732;0;0;0;1;0;0;1;0,0;0,0;3,2588341473600644;3,120897306865447;1;1;0;0
1029;0;3,0;170,8683703907777;0;0;0;0;0;0;0;0,0;0,0;4,3;6,994283380018285;1;1;0;0
1030;0;3,605551275463989;110,65260954898443;0;0;0;1;0;0;0;0,0;0,0;6,828616258071616;6,216108107168021;1;1;0;0
1031;0;3,1622776601683795;537,5165113743019;0;0;0;0;0;0;0;0,0;0,0;9,211405973031479;6,8745908969188845;1;1;0;0
1032;1;4,123105625617661;538,1654020837832;0;0;0;1;0;0;1;0,0;0,0;2,9748949561287032;21,86732722579511;1;1;0;0
1033;1;3,1622776601683795;88,15894736213676;0;1;0;1;0;0;1;0,0;0,0;2,029778313018444;13,25745073534124;1;1;0;0
1034;0;2,8284271247461903;88,15894736213676;0;0;0;0;0;0;0;0,0;0,0;4,263801121065568;13,916177636118332;1;1;0;0
1035;0;3,0;123,88704532758864;0;0;0;0;0;0;0;0,0;0,0;1,969771560359221;5,313191131514093;1;1;0;0
1036;0;3,3166247903554;35,91656999213594;0;0;0;0;0;0;0;0,0;0,0;5,3188344587888805;7,327346040688948;1;1;0;0
1037;0;2,449489742783178;234,94041797868667;0;0;0;0;0;0;0;0,0;0,0;4,37264222181509;7,167286794875729;1;1;0;0
1038;0;3,7416573867739413;88,15894736213676;1;0;0;1;0;0;0;0,0;0,0;8,238325072488946;11,960769206033532;1;1;0;0
1039;0;2,449489742783178;105,37551897855593;0;0;0;0;0;0;0;0,0;0,0;9,226592003551474;7,517313349861106;1;1;0;0
1040;0;3,0;537,9665417105417;0;0;0;1;0;0;1;0,0;0,0;5,69824534396335;15,839507568103246;1;1;0;0
